emp_no,title,last_name,first_name,to_date
234234,Engineer,Minakawa,Edwin,9999-01-01
212259,Senior Staff,Slaats,Vishu,9999-01-01
64136,Senior Engineer,Lamba,Godehard,9999-01-01
92442,Senior Engineer,Birdsall,Lenore,9999-01-01
485205,Staff,Taneja,Yefim,9999-01-01
247807,Technique Leader,Azumi,Aemilian,9999-01-01
474131,Engineer,Riexinger,Shridhar,9999-01-01
96629,Senior Engineer,Reutenauer,Arie,9999-01-01
74332,Senior Engineer,Impagliazzo,Brigham,9999-01-01
59060,Senior Staff,Jakobus,Pohua,9999-01-01
25497,Technique Leader,Varman,Mitsuyuki,9999-01-01
271793,Senior Staff,Brendel,Kenroku,9999-01-01
222446,Engineer,Gente,Yonghong,9999-01-01
87202,Staff,Coors,Hatem,9999-01-01
220019,Staff,Lamba,Rafael,9999-01-01
108548,Staff,Aingworth,Sajjad,9999-01-01
243805,Staff,Vecchi,Ramzi,9999-01-01
452199,Staff,Thibadeau,Mostafa,9999-01-01
449507,Staff,Back,Teruyuki,9999-01-01
460576,Engineer,Arlazarov,Pascal,9999-01-01
479651,Senior Staff,Roohalamini,Lena,9999-01-01
78779,Engineer,Warwick,Xuejun,9999-01-01
499575,Senior Staff,Kisuki,Jacqueline,9999-01-01
436698,Staff,McClurg,Emdad,9999-01-01
469509,Senior Engineer,Kaiserswerth,Constantijn,9999-01-01
464725,Senior Engineer,Peac,Sedat,9999-01-01
254456,Senior Engineer,Openshaw,Sanjoy,9999-01-01
13233,Engineer,Chvatal,Alselm,9999-01-01
466001,Engineer,Levasseur,Ashish,9999-01-01
13704,Senior Engineer,Kumaresan,Vishu,9999-01-01
98199,Senior Staff,Felcyn,Sadun,9999-01-01
61666,Senior Engineer,Vasanthakumar,Tesuro,9999-01-01
233494,Engineer,Chartres,Basem,9999-01-01
474076,Engineer,Pusterhofer,Masoud,9999-01-01
41917,Staff,Schlumberger,Fumitake,9999-01-01
39041,Engineer,Fabrizio,Shem,9999-01-01
93735,Engineer,Krichel,Bernice,9999-01-01
85939,Senior Staff,Schlegelmilch,Xinyu,9999-01-01
30330,Senior Staff,Nitsch,Caolyn,9999-01-01
450670,Assistant Engineer,Haumacher,Udo,9999-01-01
68570,Senior Staff,Alvarado,Kamakshi,9999-01-01
430519,Senior Engineer,Lanteri,Vojin,9999-01-01
285758,Senior Engineer,Ritzmann,Maha,9999-01-01
25972,Technique Leader,Escriba,Demos,9999-01-01
423497,Senior Staff,Driscoll,Luisa,9999-01-01
233147,Senior Engineer,Teitelbaum,Yishai,9999-01-01
230246,Engineer,Hasham,Herbert,9999-01-01
239648,Senior Staff,Birsak,Fun,9999-01-01
491130,Staff,Speek,Sven,9999-01-01
294387,Engineer,Asser,Hatem,9999-01-01
228023,Assistant Engineer,Denna,Hidefumi,9999-01-01
485039,Senior Engineer,Zhang,Shugo,9999-01-01
59078,Senior Engineer,Larfeldt,Licheng,9999-01-01
83381,Engineer,Borovoy,Dietrich,9999-01-01
413333,Senior Staff,Spell,Martijn,9999-01-01
69670,Staff,Limongiello,Phillip,9999-01-01
499313,Senior Staff,Sury,Munehiko,9999-01-01
471396,Staff,Itschner,Monique,9999-01-01
219131,Engineer,Raoux,Yechiam,9999-01-01
466076,Senior Engineer,Vitiello,Shahaf,9999-01-01
426120,Staff,Hofman,Atilio,9999-01-01
422677,Engineer,Staylopatis,Arra,9999-01-01
280799,Engineer,Feldmann,Bartek,9999-01-01
18980,Senior Engineer,Kawashimo,Weiye,9999-01-01
11208,Technique Leader,Valtorta,Saniya,9999-01-01
473076,Engineer,Chelton,Shaowei,9999-01-01
49130,Engineer,Bage,Pohua,9999-01-01
75064,Senior Staff,Kalorkoti,Insup,9999-01-01
34208,Senior Engineer,Tsunoo,Rosine,9999-01-01
83849,Senior Engineer,Schwartzburd,Shaleah,9999-01-01
57566,Engineer,Barinka,Masami,9999-01-01
101681,Engineer,Fasbender,Goh,9999-01-01
490269,Engineer,Schaar,Hideyuki,9999-01-01
475746,Engineer,Tsunoo,Tze,9999-01-01
459547,Engineer,Hardjono,Pohua,9999-01-01
484143,Staff,Chinal,Wayne,9999-01-01
253124,Senior Engineer,Garnham,Samphel,9999-01-01
33125,Senior Staff,Dulay,Jaewon,9999-01-01
484504,Senior Staff,Orlowski,Gou,9999-01-01
283949,Senior Staff,Kroft,Ioana,9999-01-01
431426,Staff,Billingsley,Elvia,9999-01-01
51969,Engineer,Bharadwaj,Barna,9999-01-01
41673,Senior Engineer,Matzel,Armond,9999-01-01
424467,Staff,Hockney,Udo,9999-01-01
93161,Senior Staff,Garrabrants,Giao,9999-01-01
448749,Senior Engineer,Hasenauer,Utz,9999-01-01
106113,Engineer,Gill,Shigenori,9999-01-01
492685,Staff,Ginesta,Sashi,9999-01-01
458571,Senior Staff,Gargeya,Siamak,9999-01-01
263516,Engineer,Berendt,Youssef,9999-01-01
451534,Staff,Vrecion,Shahid,9999-01-01
477673,Senior Staff,Woycyznski,Mizuhito,9999-01-01
59891,Engineer,Linnainmaa,Guttorm,9999-01-01
407983,Senior Engineer,Plotkin,Khun,9999-01-01
57331,Senior Engineer,Passino,Visit,9999-01-01
227595,Engineer,Kragelund,Gaetan,9999-01-01
487280,Engineer,Hitomi,Adib,9999-01-01
499762,Senior Staff,Munawer,Subhankar,9999-01-01
214385,Senior Staff,Yemenis,Mechthild,9999-01-01
211291,Senior Staff,Munoz,Pohua,9999-01-01
441269,Staff,Hempstead,Arne,9999-01-01
85062,Senior Engineer,Luks,Vasilis,9999-01-01
441880,Senior Engineer,Mikschl,Xiping,9999-01-01
17544,Engineer,Marletta,Kien,9999-01-01
218713,Engineer,Glowinski,Akeel,9999-01-01
470235,Senior Engineer,Hanratty,Yuqun,9999-01-01
104122,Engineer,Schreiter,Georg,9999-01-01
54703,Staff,Swen,Zhenhua,9999-01-01
408870,Engineer,Molenkamp,Duke,9999-01-01
77067,Senior Engineer,Tokunaga,Cheong,9999-01-01
225211,Senior Staff,Krichel,Barry,9999-01-01
469431,Senior Staff,Gist,Yuguang,9999-01-01
238907,Senior Staff,Douceur,Ashish,9999-01-01
255778,Senior Engineer,Rodier,Manton,9999-01-01
249121,Senior Engineer,Turnbull,Pantung,9999-01-01
215109,Senior Staff,Matzke,Irena,9999-01-01
472644,Senior Engineer,Gecseg,Toney,9999-01-01
295439,Staff,Fadgyas,Makato,9999-01-01
248996,Senior Staff,Sewelson,Basim,9999-01-01
438552,Staff,Kavvadias,Perry,9999-01-01
461721,Staff,Schiper,Dinah,9999-01-01
231570,Staff,Vecchi,Dietrich,9999-01-01
57676,Senior Staff,Noriega,Alper,9999-01-01
272353,Engineer,Rajala,Kauko,9999-01-01
73409,Engineer,Biros,Denis,9999-01-01
426542,Senior Engineer,Slaats,Hein,9999-01-01
407956,Staff,Kawashima,Yonghong,9999-01-01
476354,Senior Engineer,Vidal,Arto,9999-01-01
18725,Senior Staff,Marchegay,Cullen,9999-01-01
68407,Senior Staff,Peternell,Jahangir,9999-01-01
447008,Staff,Cooman,Zsolt,9999-01-01
246834,Staff,Dusink,Gladys,9999-01-01
462552,Senior Engineer,Michaels,Hironobu,9999-01-01
260418,Senior Engineer,Pezzoli,Alejandro,9999-01-01
245590,Engineer,Honglei,Doowon,9999-01-01
423756,Assistant Engineer,Schlumberger,Huican,9999-01-01
65486,Senior Engineer,Cincotta,Arch,9999-01-01
37724,Senior Staff,Gronowski,Owen,9999-01-01
481992,Engineer,Bednarek,Kwan,9999-01-01
262292,Staff,Cardazo,Hyuckchul,9999-01-01
66921,Engineer,Deville,Weiru,9999-01-01
482376,Senior Engineer,Kusakabe,Niranjan,9999-01-01
289896,Senior Staff,Lanphier,Elrique,9999-01-01
492152,Senior Engineer,Siprelle,Lubomir,9999-01-01
277331,Engineer,Ghalwash,Uno,9999-01-01
61238,Staff,Schach,Kagan,9999-01-01
13170,Staff,Bernardeschi,Cheong,9999-01-01
52117,Engineer,Lipner,Neven,9999-01-01
215142,Senior Staff,Kushner,Danil,9999-01-01
68895,Senior Staff,Senzako,Suvo,9999-01-01
33736,Senior Engineer,Koyama,DeForest,9999-01-01
294834,Senior Staff,Snedden,Urs,9999-01-01
412303,Staff,Kusakari,Sanjai,9999-01-01
291765,Staff,Beutelspacher,Jeane,9999-01-01
88262,Senior Engineer,Stassinopoulos,Sham,9999-01-01
45352,Engineer,Zallocco,Yuichiro,9999-01-01
32372,Senior Staff,Nitsch,Randy,9999-01-01
269399,Senior Engineer,Iacovou,Danny,9999-01-01
457925,Staff,Lund,Tianruo,9999-01-01
76786,Engineer,Karlin,Tomofumi,9999-01-01
292177,Senior Staff,Sooriamurthi,Mohd,9999-01-01
297006,Staff,Etalle,Weiru,9999-01-01
224837,Senior Engineer,Ambroszkiewicz,Yahiko,9999-01-01
75748,Senior Staff,Varman,Xuejia,9999-01-01
299864,Senior Staff,Rassart,Nobuyoshi,9999-01-01
97136,Senior Engineer,Clouatre,Bartek,9999-01-01
214436,Staff,Panangaden,Ashish,9999-01-01
101559,Senior Engineer,Kisuki,Rasiah,9999-01-01
72917,Senior Staff,Swan,Paris,9999-01-01
65487,Senior Staff,Cools,Shalesh,9999-01-01
35558,Staff,Staudhammer,Kshitij,9999-01-01
231339,Engineer,Skrikant,Bogdan,9999-01-01
57720,Technique Leader,Hasham,Subhankar,9999-01-01
499665,Senior Staff,Champarnaud,Keiichiro,9999-01-01
493761,Senior Staff,Arlazarov,Giap,9999-01-01
404542,Senior Engineer,Pellegrinelli,Kellyn,9999-01-01
499429,Technique Leader,Ambroszkiewicz,Gad,9999-01-01
410563,Senior Staff,Akazan,Magy,9999-01-01
438212,Engineer,Luce,Fatemeh,9999-01-01
51166,Engineer,Ginesta,Xiaobin,9999-01-01
33472,Engineer,Chvatal,Hsiangchu,9999-01-01
39900,Technique Leader,Schach,Adas,9999-01-01
491253,Engineer,Pfau,Duro,9999-01-01
242071,Staff,Denti,Youpyo,9999-01-01
42271,Staff,Halevi,DAIDA,9999-01-01
469733,Senior Staff,Khasidashvili,Vishu,9999-01-01
102810,Staff,Birsak,Jiafu,9999-01-01
31593,Engineer,Merey,Kamakshi,9999-01-01
97723,Senior Staff,Mapelli,Gou,9999-01-01
84219,Senior Staff,Vuskovic,DeForest,9999-01-01
221829,Senior Engineer,Smeets,Nectarios,9999-01-01
109465,Engineer,Furedi,Shaowei,9999-01-01
48028,Senior Engineer,Bach,Steve,9999-01-01
294978,Engineer,Pagter,Adas,9999-01-01
243762,Senior Staff,Kalsbeek,Hidde,9999-01-01
80225,Staff,Malabarba,Shridhar,9999-01-01
282943,Senior Staff,Feldmann,Ziyad,9999-01-01
291084,Engineer,Reinhart,Mokhtar,9999-01-01
253473,Senior Engineer,Crooks,Jamaludin,9999-01-01
243005,Senior Engineer,Moffat,Leszek,9999-01-01
11295,Senior Staff,Lanzelotte,Abdelkader,9999-01-01
408556,Senior Engineer,Farrar,Kankanahalli,9999-01-01
16412,Technique Leader,Tokunaga,Moss,9999-01-01
455727,Staff,Veccia,Kolar,9999-01-01
105489,Senior Staff,Sadowski,Jasminko,9999-01-01
21848,Engineer,Zhang,Atreyi,9999-01-01
485584,Senior Engineer,Aingworth,Uzi,9999-01-01
296967,Senior Engineer,Gronowski,Amabile,9999-01-01
296799,Staff,Pollacia,Jianwen,9999-01-01
276056,Senior Engineer,Frezza,Piyawadee,9999-01-01
446045,Staff,Narwekar,Margareta,9999-01-01
269556,Senior Staff,Lodder,Indrajit,9999-01-01
30702,Assistant Engineer,Shumilov,Vincent,9999-01-01
428921,Senior Staff,Gien,Conal,9999-01-01
486931,Engineer,Bernini,Peternela,9999-01-01
219825,Engineer,Gladwell,Shen,9999-01-01
491330,Senior Staff,Bernardinello,Anneli,9999-01-01
267535,Engineer,Maierhofer,Mototsugu,9999-01-01
296543,Staff,Peek,Alagu,9999-01-01
403339,Senior Engineer,Reinhart,Yahiko,9999-01-01
45973,Staff,Bernatsky,Mokhtar,9999-01-01
463459,Senior Engineer,Farrag,Mohammed,9999-01-01
491212,Senior Staff,Kleiser,Irene,9999-01-01
232089,Engineer,Czaja,Yoshimitsu,9999-01-01
44011,Senior Engineer,Karner,Panayotis,9999-01-01
55440,Senior Engineer,Shinomoto,Ramzi,9999-01-01
40907,Senior Engineer,Rando,Jaana,9999-01-01
403989,Senior Staff,Keustermans,Seongbin,9999-01-01
261136,Senior Staff,Joslin,Vishv,9999-01-01
483448,Senior Engineer,Peternell,Fun,9999-01-01
220323,Senior Staff,Hainaut,Tomoyuki,9999-01-01
486509,Senior Staff,Mayerwieser,Mahendra,9999-01-01
456364,Senior Engineer,Tagansky,Lunjin,9999-01-01
439885,Engineer,Schaaf,Hongzhu,9999-01-01
244361,Staff,Flasterstein,Shuzo,9999-01-01
95520,Senior Engineer,Birsak,Jingling,9999-01-01
99557,Senior Staff,Fordan,Arlette,9999-01-01
403860,Staff,Senzako,Pragnesh,9999-01-01
289462,Technique Leader,Hegner,Takahira,9999-01-01
61062,Senior Engineer,Champarnaud,Parke,9999-01-01
204837,Engineer,Menhoudj,Uzi,9999-01-01
225613,Senior Engineer,Markovitch,Alenka,9999-01-01
448572,Engineer,Szilard,Shigeu,9999-01-01
406344,Senior Engineer,Grabner,Seshu,9999-01-01
206185,Senior Engineer,Gonthier,Yolla,9999-01-01
72725,Senior Engineer,Felder,Jayesh,9999-01-01
267088,Senior Staff,Backhouse,Kien,9999-01-01
206921,Engineer,Castellani,Takushi,9999-01-01
222690,Senior Engineer,Boreale,Takahiro,9999-01-01
278280,Senior Staff,Shiratori,Adib,9999-01-01
227868,Engineer,Hardjono,Ute,9999-01-01
447021,Staff,Denna,Shigeu,9999-01-01
49075,Senior Engineer,Orlowska,Ravishankar,9999-01-01
254883,Staff,Brattka,Boalin,9999-01-01
452796,Staff,Flexer,Xinan,9999-01-01
25016,Engineer,Asrin,Danny,9999-01-01
83747,Staff,Schwabacher,Kristine,9999-01-01
11844,Engineer,Demeyer,Shawna,9999-01-01
447962,Staff,Linares,Seongbin,9999-01-01
469976,Senior Engineer,Loncour,Mamdouh,9999-01-01
420902,Staff,Hutton,Yishai,9999-01-01
413003,Engineer,Heyers,Yifei,9999-01-01
73466,Engineer,Guerreiro,Tzu,9999-01-01
221199,Senior Staff,Danlos,Sandeepan,9999-01-01
67014,Staff,Jakobus,Arup,9999-01-01
245580,Senior Staff,Kossowski,Mohamadou,9999-01-01
405246,Staff,Polajnar,Geoffrey,9999-01-01
276056,Engineer,Frezza,Piyawadee,9999-01-01
492303,Staff,Reistad,Fun,9999-01-01
294728,Senior Engineer,Erdmenger,Sivanarayana,9999-01-01
282598,Senior Engineer,Gonthier,Adly,9999-01-01
477142,Senior Staff,Stenning,Mrinalini,9999-01-01
437608,Engineer,Montemayor,Marko,9999-01-01
273352,Assistant Engineer,Molenkamp,Sanjay,9999-01-01
488018,Senior Staff,Zweizig,Adamantios,9999-01-01
245953,Technique Leader,Azuma,Xiaoqiang,9999-01-01
85941,Senior Staff,Lunt,Sampalli,9999-01-01
451858,Senior Engineer,Mateescu,Moon,9999-01-01
233366,Staff,Kieras,Sajjad,9999-01-01
494219,Assistant Engineer,Papsdorf,Ekawit,9999-01-01
438393,Senior Engineer,Pero,Nahid,9999-01-01
231276,Senior Staff,Butner,Jayesh,9999-01-01
255858,Staff,Marzano,Monique,9999-01-01
482135,Senior Staff,Albarhamtoshy,Aris,9999-01-01
442720,Senior Staff,Kieras,Sivanarayana,9999-01-01
400202,Senior Staff,Peot,Gao,9999-01-01
22111,Senior Staff,Felcyn,Rasiah,9999-01-01
45177,Engineer,Iacovou,Alassane,9999-01-01
35142,Senior Engineer,Uhrig,Conor,9999-01-01
428073,Staff,Improta,Lech,9999-01-01
417486,Technique Leader,Cusworth,Sakthirel,9999-01-01
64150,Senior Engineer,Ghandeharizadeh,Noritoshi,9999-01-01
27112,Engineer,Anily,Yechezkel,9999-01-01
215188,Staff,Zhiwei,Temple,9999-01-01
71302,Engineer,Heiserman,Zhenbing,9999-01-01
272378,Senior Engineer,Ranta,Kamakshi,9999-01-01
61018,Staff,Zallocco,Marco,9999-01-01
249979,Engineer,Pearson,Cullen,9999-01-01
275700,Senior Staff,Henseler,Jacopo,9999-01-01
234442,Senior Engineer,Hutton,Marlo,9999-01-01
429417,Senior Engineer,Valette,Morris,9999-01-01
465471,Staff,Birta,Wilmer,9999-01-01
410117,Staff,Beausoleil,Fumiyo,9999-01-01
83310,Engineer,Valette,Tsvetan,9999-01-01
407460,Staff,Morris,Guiseppe,9999-01-01
29387,Senior Engineer,Saoudi,Roddy,9999-01-01
256961,Senior Engineer,Farrar,Aksel,9999-01-01
296514,Staff,Underwood,Zito,9999-01-01
276242,Senior Engineer,Itzigehl,Nikolaus,9999-01-01
487775,Senior Staff,Bennis,Toshimori,9999-01-01
473659,Senior Staff,Antonisse,Eishiro,9999-01-01
286218,Engineer,Decleir,Yoshimitsu,9999-01-01
85776,Senior Staff,Reutenauer,Dante,9999-01-01
248475,Engineer,Wursthorn,Masoud,9999-01-01
16921,Senior Staff,Yeung,Evgueni,9999-01-01
58388,Engineer,Parveen,Aemilian,9999-01-01
82388,Senior Engineer,Zucker,Munehiko,9999-01-01
245196,Staff,Chartres,Randi,9999-01-01
258796,Staff,Hofstetter,Badri,9999-01-01
273329,Staff,Scharstein,Fumiyo,9999-01-01
207095,Senior Engineer,Hashii,Jiann,9999-01-01
80859,Engineer,Krychniak,Ottavia,9999-01-01
289759,Senior Engineer,Detkin,Gladys,9999-01-01
290816,Staff,Cochrane,Sachem,9999-01-01
212522,Technique Leader,Pavlopoulou,Amabile,9999-01-01
265133,Senior Staff,DiGiano,Neven,9999-01-01
225816,Senior Staff,Jansen,Bader,9999-01-01
499782,Senior Engineer,Trystram,Udo,9999-01-01
249880,Senior Engineer,Eickenmeyer,Zito,9999-01-01
454398,Senior Staff,Braunmuhl,Qunsheng,9999-01-01
210437,Staff,Pettis,Aleksandar,9999-01-01
263738,Senior Engineer,Bressoud,Kazunori,9999-01-01
270585,Senior Engineer,Glinert,Anneke,9999-01-01
275847,Engineer,Streng,Fay,9999-01-01
230426,Engineer,Riesenhuber,Make,9999-01-01
487659,Assistant Engineer,Fadgyas,Lakshmi,9999-01-01
290148,Senior Staff,Brendel,Gunilla,9999-01-01
257907,Senior Staff,Serdy,Jacopo,9999-01-01
427741,Assistant Engineer,Grandbois,Arra,9999-01-01
263313,Senior Engineer,Perko,Mitsuyuki,9999-01-01
409880,Senior Staff,Kavraki,Tesuya,9999-01-01
472598,Senior Engineer,Levasseur,Xuejun,9999-01-01
254444,Engineer,Buchter,Ramya,9999-01-01
235394,Staff,Ecklund,Visit,9999-01-01
213243,Engineer,Marshall,Shay,9999-01-01
453488,Technique Leader,Hiyoshi,Aral,9999-01-01
472925,Senior Staff,Prampolini,Fusako,9999-01-01
217870,Assistant Engineer,Simmel,JoAnna,9999-01-01
31401,Staff,Sigstam,Hein,9999-01-01
52108,Engineer,Reinhart,Anestis,9999-01-01
423032,Staff,Katiyar,Yolla,9999-01-01
77441,Senior Engineer,Luca,Sachio,9999-01-01
66296,Senior Engineer,Iivonen,Aloke,9999-01-01
19738,Senior Staff,Sury,Giri,9999-01-01
407384,Senior Staff,Dredge,Bernardo,9999-01-01
64535,Senior Staff,Georgatos,Zongyan,9999-01-01
433891,Senior Engineer,Bamford,Samphel,9999-01-01
472706,Senior Staff,Morrin,Kerryn,9999-01-01
59349,Senior Engineer,Bail,Martijn,9999-01-01
460053,Staff,Kroon,Oscar,9999-01-01
444659,Senior Staff,Orsini,Adit,9999-01-01
50672,Senior Engineer,Greenaway,Shen,9999-01-01
284386,Senior Staff,Slobodova,Kinh,9999-01-01
105789,Staff,Fordan,Qingxiang,9999-01-01
461711,Senior Engineer,Dulay,Evgueni,9999-01-01
109261,Senior Staff,Undy,Marla,9999-01-01
411587,Senior Staff,Kambil,Spyrose,9999-01-01
270702,Senior Staff,Birrer,Hailing,9999-01-01
489437,Senior Staff,Chelton,Yuriy,9999-01-01
430128,Senior Staff,Berztiss,Becky,9999-01-01
266936,Senior Engineer,Rusterholz,Vidya,9999-01-01
66198,Staff,Edelhoff,Seongbin,9999-01-01
74084,Senior Staff,Vasanthakumar,Hatem,9999-01-01
449903,Staff,Billingsley,Teruyuki,9999-01-01
62913,Senior Staff,Roisin,Heekeun,9999-01-01
412479,Engineer,Talmon,Bangqing,9999-01-01
454400,Staff,Vecchi,Gen,9999-01-01
264247,Engineer,Rotem,Herbert,9999-01-01
26252,Staff,Flowers,Haldun,9999-01-01
242058,Senior Staff,Morrey,Shaowen,9999-01-01
209300,Engineer,Karner,Ronghao,9999-01-01
253266,Senior Staff,Luft,Perry,9999-01-01
402051,Senior Engineer,Comyn,Teruyuki,9999-01-01
226384,Staff,Makinen,Hausi,9999-01-01
207050,Senior Engineer,Khasidashvili,Navin,9999-01-01
289989,Senior Staff,Strehl,Xuejia,9999-01-01
490572,Senior Engineer,Rullman,Changho,9999-01-01
205317,Senior Staff,Milicic,Percy,9999-01-01
15977,Staff,Ballarin,King,9999-01-01
243981,Senior Engineer,Encarnacion,Dipankar,9999-01-01
87993,Engineer,Hiraishi,Masasuke,9999-01-01
276464,Senior Engineer,Luks,Guiseppe,9999-01-01
232440,Engineer,Ressouche,Ottavia,9999-01-01
482188,Engineer,Panwar,Akemi,9999-01-01
416959,Staff,Speer,Ymte,9999-01-01
498118,Senior Engineer,Zschoche,Utpal,9999-01-01
206241,Senior Staff,Danecki,Kazuhira,9999-01-01
496944,Senior Engineer,Fortenbacher,Denis,9999-01-01
250339,Staff,Ferriere,Jongsuk,9999-01-01
221814,Staff,Leppanen,Sukumar,9999-01-01
97648,Staff,Kornyak,Suvo,9999-01-01
220925,Staff,Piancastelli,Muneo,9999-01-01
44784,Engineer,Koblick,Mohammed,9999-01-01
22788,Staff,Plumb,Prasadram,9999-01-01
464386,Staff,Koblick,Radhakrishnan,9999-01-01
57511,Staff,Crabtree,Weidon,9999-01-01
82318,Staff,Hashii,Branimir,9999-01-01
241665,Senior Engineer,Businaro,Dinah,9999-01-01
493505,Senior Engineer,Basawa,Sushant,9999-01-01
251149,Senior Engineer,Serra,Uli,9999-01-01
249613,Senior Staff,Onuegbe,Magy,9999-01-01
295615,Senior Engineer,Khamsi,Mang,9999-01-01
258678,Engineer,Iisaka,Uinam,9999-01-01
94667,Staff,Rebaine,Naraig,9999-01-01
463660,Staff,Ratnakar,Bedir,9999-01-01
36197,Staff,Eppinger,Adamantios,9999-01-01
23581,Senior Staff,Narlikar,Houman,9999-01-01
272704,Engineer,Laurillard,Noritoshi,9999-01-01
48915,Senior Staff,Gerteisen,Qiwen,9999-01-01
64785,Senior Staff,Miyakawa,Zhigen,9999-01-01
292840,Senior Staff,Rehfuss,Jianhua,9999-01-01
247284,Senior Engineer,Otillio,Gina,9999-01-01
24166,Senior Staff,Chinal,Niranjan,9999-01-01
413067,Staff,Basagni,Monique,9999-01-01
447967,Staff,Kitai,Isamu,9999-01-01
76143,Staff,Cappelletti,Perla,9999-01-01
31641,Engineer,Syrzycki,Aram,9999-01-01
56531,Senior Engineer,Renear,Quingbo,9999-01-01
254043,Staff,Peng,Saddek,9999-01-01
487294,Technique Leader,Zirintsis,Alenka,9999-01-01
28528,Staff,Veccia,Sariel,9999-01-01
105208,Senior Engineer,Grospietsch,Moon,9999-01-01
39992,Senior Staff,Gadepally,Mohit,9999-01-01
107682,Senior Engineer,Leonhardt,Georgi,9999-01-01
57670,Senior Engineer,Perz,Poornachandra,9999-01-01
61273,Senior Staff,Hainaut,Manohar,9999-01-01
267703,Senior Engineer,Versino,Shushma,9999-01-01
239598,Senior Staff,Rosch,Taiji,9999-01-01
22987,Senior Engineer,Pehl,Jeanna,9999-01-01
421528,Senior Engineer,Smeets,Bernardo,9999-01-01
425738,Engineer,Rusmann,Nechama,9999-01-01
88646,Assistant Engineer,Niizuma,Joydip,9999-01-01
258256,Engineer,Dayang,Sahrah,9999-01-01
420963,Senior Engineer,Schnabel,Leaf,9999-01-01
251318,Senior Engineer,Fendler,Pragnesh,9999-01-01
272032,Senior Staff,Zschoche,Ronghao,9999-01-01
80358,Senior Engineer,Huhdanpaa,Mong,9999-01-01
245717,Engineer,Nergos,Chinya,9999-01-01
447401,Senior Staff,Feinberg,Perry,9999-01-01
48446,Senior Staff,Kossowski,Parke,9999-01-01
44695,Senior Staff,Baek,Sadok,9999-01-01
20091,Senior Staff,Bach,Janalee,9999-01-01
479595,Staff,Litzler,Aemilian,9999-01-01
461022,Engineer,Krichel,Munehiko,9999-01-01
35123,Engineer,Schaaf,Yechezkel,9999-01-01
298923,Engineer,Randt,Shigehiro,9999-01-01
39191,Staff,Servieres,Flemming,9999-01-01
20169,Engineer,Zuberek,Gil,9999-01-01
246215,Staff,Anger,Seshu,9999-01-01
424461,Senior Engineer,Snyers,Nitsan,9999-01-01
466227,Senior Engineer,Manderick,Palash,9999-01-01
261383,Staff,Manders,Elliott,9999-01-01
296686,Engineer,Felder,Odoardo,9999-01-01
244921,Staff,Berendt,Tru,9999-01-01
428189,Engineer,Noriega,Mats,9999-01-01
471710,Senior Staff,Junot,Soenke,9999-01-01
284896,Engineer,Mateescu,Tsuneo,9999-01-01
208659,Senior Engineer,Ventosa,Kristinn,9999-01-01
289281,Senior Engineer,Mondadori,Basant,9999-01-01
221708,Senior Engineer,Selenyi,Zijian,9999-01-01
253509,Senior Staff,Kaminger,Karsten,9999-01-01
203101,Senior Engineer,Waeselynck,Khaled,9999-01-01
289092,Technique Leader,Strandh,Mantis,9999-01-01
433015,Engineer,Braccini,Mohd,9999-01-01
65551,Staff,Nittel,Zhenhua,9999-01-01
264662,Senior Engineer,Yetim,Zhonghui,9999-01-01
267198,Senior Staff,Casperson,Przemyslawa,9999-01-01
39979,Staff,Cardazo,Serenella,9999-01-01
107935,Senior Engineer,Walstra,Odysseas,9999-01-01
455240,Engineer,Speckmann,Yishai,9999-01-01
292995,Engineer,Picel,Junsik,9999-01-01
275865,Engineer,Fritzsche,Joydip,9999-01-01
288301,Senior Staff,Marchesini,Youjian,9999-01-01
30083,Engineer,Burnard,Wanqing,9999-01-01
208209,Staff,Matzat,Kersti,9999-01-01
475882,Senior Engineer,Marzano,Duke,9999-01-01
81201,Staff,Knightly,Werner,9999-01-01
285178,Engineer,Stanfel,Valdiodio,9999-01-01
249507,Staff,Sommer,Tommaso,9999-01-01
245350,Technique Leader,Greibach,Tadanori,9999-01-01
